family_id	head	size	peak_zipf	median_zipf	peak_word	charged	labelled	charged_pct	eligible	covered	synsets
oewn-03121833-a	resistive	1	2.61	2.61	resistive	0	1	0.0	0	0	1
oewn-00872296-a	unencumbered	5	5.25	2.6	clear	4	5	0.8	0	0	3
oewn-02025700-a	unrhetorical	4	5.09	2.6	matter-of-fact	2	4	0.5	0	0	3
oewn-01167616-a	inharmonious	10	5.06	2.6	off-key	4	11	0.36	0	0	4
oewn-01097742-a	equipped	12	4.74	2.6	prepared	5	12	0.42	0	0	8
oewn-00068887-a	ill-advised	2	4.07	2.6	ill-advised	0	2	0.0	0	0	1
oewn-00700834-a	undefined	4	3.87	2.6	vague	0	4	0.0	0	0	2
oewn-01358404-a	extrusive	2	3.71	2.6	volcanic	0	2	0.0	0	0	2
oewn-00925835-a	unexciting	8	3.56	2.6	tame	0	8	0.0	0	0	4
oewn-02930157-a	microscopic	2	3.37	2.6	microscopic	0	2	0.0	0	0	1
oewn-01738685-a	paternal	4	3.26	2.6	paternal	3	4	0.75	0	0	3
oewn-00948979-a	plucked	2	3.18	2.6	plucked	0	2	0.0	0	0	2
oewn-00584665-a	distinguishable	3	2.87	2.6	distinguishable	3	3	1.0	0	0	3
oewn-02628525-a	amniotic	3	2.6	2.6	amniotic	0	3	0.0	0	0	1
oewn-02919111-a	astrophysical	1	2.6	2.6	astrophysical	0	1	0.0	0	0	1
oewn-02883569-a	binocular	1	2.6	2.6	binocular	0	1	0.0	0	0	1
oewn-03062599-a	bubonic	1	2.6	2.6	bubonic	0	1	0.0	0	0	1
oewn-02715580-a	costal	1	2.6	2.6	costal	0	1	0.0	0	0	1
oewn-02734459-a	evidentiary	1	2.6	2.6	evidentiary	0	1	0.0	0	0	1
oewn-01320640-a	injectable	1	2.6	2.6	injectable	1	1	1.0	0	0	1
oewn-02922425-a	mechanistic	1	2.6	2.6	mechanistic	0	1	0.0	0	0	1
oewn-02785730-a	paschal	1	2.6	2.6	paschal	0	1	0.0	0	0	1
oewn-03016209-a	percussive	1	2.6	2.6	percussive	0	1	0.0	0	0	1
oewn-02992404-a	piezoelectric	1	2.6	2.6	piezoelectric	0	1	0.0	0	0	1
oewn-02809996-a	sociopathic	1	2.6	2.6	sociopathic	0	1	0.0	0	0	1
oewn-03161854-a	unfilled	1	2.6	2.6	unfilled	0	1	0.0	0	0	1
oewn-00225758-a	maleficent	7	4.74	2.59	evil	3	7	0.43	0	0	3
oewn-00770017-a	indirect	19	4.0	2.59	indirect	9	19	0.47	0	0	10
oewn-01960289-a	unrefined	3	4.0	2.59	crude	3	3	1.0	0	0	1
oewn-00082141-a	unafraid	8	3.55	2.59	fearless	2	8	0.25	0	0	4
oewn-00900810-a	eradicable	8	3.29	2.59	removable	5	8	0.62	0	0	5
oewn-01545181-a	unmodified	3	3.27	2.59	unrestricted	3	3	1.0	0	0	3
oewn-02957308-a	pedagogical	2	3.07	2.59	pedagogical	0	2	0.0	0	0	1
oewn-02959819-a	bronchial	1	2.59	2.59	bronchial	0	1	0.0	0	0	1
oewn-02915252-a	colloidal	1	2.59	2.59	colloidal	0	1	0.0	0	0	1
oewn-02742586-a	fretted	1	2.59	2.59	fretted	0	1	0.0	0	0	1
oewn-00703096-a	inflected	1	2.59	2.59	inflected	1	1	1.0	0	0	1
oewn-00987053-a	fastidious	18	5.37	2.58	nice	11	18	0.61	0	0	7
oewn-00329026-a	noncellular	5	4.8	2.58	cell-free	3	5	0.6	0	0	3
oewn-00124949-a	aquatic	8	4.53	2.58	marine	0	9	0.0	0	0	4
oewn-00334885-a	efferent	8	4.53	2.58	motor	0	8	0.0	0	0	4
oewn-01336670-a	nonintellectual	7	4.22	2.58	anti-intellectual	4	7	0.57	0	0	4
oewn-01472592-a	magnetic	4	4.17	2.58	magnetic	1	4	0.25	0	0	2
oewn-02163090-a	shockable	2	3.95	2.58	narrow-minded	2	2	1.0	0	0	1
oewn-02842621-a	atmospheric	2	3.84	2.58	atmospheric	0	2	0.0	0	0	1
oewn-00557337-a	hypertrophied	2	3.62	2.58	enlarged	0	2	0.0	0	0	1
oewn-00485037-a	disproportionate	2	3.34	2.58	disproportionate	2	2	1.0	0	0	1
oewn-00675096-a	curtained	2	3.18	2.58	draped	1	2	0.5	0	0	2
oewn-02923999-a	pharmacological	2	2.92	2.58	pharmacological	0	2	0.0	0	0	1
oewn-03008113-a	palatal	2	2.79	2.58	palatine	0	2	0.0	0	0	1
oewn-00357450-a	mutable	2	2.75	2.58	changeable	2	2	1.0	0	0	1
oewn-02673243-a	bibliographic	2	2.69	2.58	bibliographic	0	2	0.0	0	0	1
oewn-01970783-a	repeatable	2	2.69	2.58	repeatable	0	2	0.0	0	0	1
oewn-02861017-a	epistemic	2	2.61	2.58	epistemological	0	2	0.0	0	0	1
oewn-03074897-a	endometrial	1	2.58	2.58	endometrial	0	1	0.0	0	0	1
oewn-02942540-a	sacramental	1	2.58	2.58	sacramental	0	1	0.0	0	0	1
oewn-02896496-a	subatomic	1	2.58	2.58	subatomic	0	1	0.0	0	0	1
oewn-00359063-a	uncharacteristic	1	2.58	2.58	uncharacteristic	0	1	0.0	0	0	1
oewn-00958595-a	unplayable	1	2.58	2.58	unplayable	1	1	1.0	0	0	1
oewn-02380286-a	symmetrical	20	5.99	2.57	even	3	20	0.15	0	0	10
oewn-00455759-a	clothed	43	5.09	2.57	turned out	19	44	0.43	0	0	26
oewn-02545349-a	increasing	14	4.68	2.57	increasing	6	14	0.43	0	0	11
oewn-00928883-a	inexhaustible	3	3.91	2.57	renewable	1	3	0.33	0	0	3
oewn-01562007-a	mortal	2	3.86	2.57	mortal	1	2	0.5	0	0	2
oewn-02306729-a	starchy	6	2.87	2.57	amyloid	0	6	0.0	0	0	2
oewn-02921561-a	typographic	2	2.77	2.57	typographical	0	2	0.0	0	0	1
oewn-83909192-a	cumulus	2	2.57	2.57	cumulus	0	2	0.0	0	0	1
oewn-02720653-a	cytotoxic	1	2.57	2.57	cytotoxic	0	1	0.0	0	0	1
oewn-02722028-a	despotic	2	2.57	2.57	despotic	2	2	1.0	0	0	1
oewn-02951629-a	expansionist	1	2.57	2.57	expansionist	1	1	1.0	0	0	1
oewn-03031090-a	mitral	1	2.57	2.57	mitral	0	1	0.0	0	0	1
oewn-03031223-a	mitral	1	2.57	2.57	mitral	0	1	0.0	0	0	1
oewn-02780235-a	nominative	1	2.57	2.57	nominative	0	1	0.0	0	0	1
oewn-01621827-a	obligate	1	2.57	2.57	obligate	0	1	0.0	0	0	1
oewn-00130348-a	perinatal	1	2.57	2.57	perinatal	0	1	0.0	0	0	1
oewn-02958814-a	pluralistic	1	2.57	2.57	pluralistic	0	1	0.0	0	0	1
oewn-03009248-a	promissory	1	2.57	2.57	promissory	0	1	0.0	0	0	1
oewn-03121049-a	redemptive	3	2.57	2.57	redemptive	0	3	0.0	0	0	1
oewn-02907635-a	statuary	1	2.57	2.57	statuary	1	1	1.0	0	0	1
oewn-03131844-a	stereoscopic	1	2.57	2.57	stereoscopic	0	1	0.0	0	0	1
oewn-03131991-a	stereoscopic	1	2.57	2.57	stereoscopic	0	1	0.0	0	0	1
oewn-01261689-a	human	15	5.35	2.56	human	2	15	0.13	0	0	8
oewn-02018906-a	reverent	8	4.46	2.56	awful	3	8	0.38	0	0	4
oewn-00309391-a	uncared-for	4	3.78	2.56	neglected	0	4	0.0	0	0	3
oewn-00006354-a	absorbent	13	3.74	2.56	thirsty	5	13	0.38	0	0	8
oewn-01276253-a	unidentifiable	7	3.47	2.56	elusive	7	7	1.0	0	0	6
oewn-00556119-a	discordant	7	3.45	2.56	at variance	7	7	1.0	0	0	3
oewn-00403220-a	unstained	2	3.33	2.56	untreated	2	2	1.0	0	0	2
oewn-03149892-a	osseous	3	3.25	2.56	bony	0	3	0.0	0	0	1
oewn-01631640-a	inoffensive	3	3.06	2.56	innocuous	3	3	1.0	0	0	2
oewn-01767094-a	inadmissible	2	2.77	2.56	inadmissible	2	2	1.0	0	0	2
oewn-02690205-a	carbonyl	2	2.56	2.56	carbonyl	0	2	0.0	0	0	1
oewn-02930588-a	conspiratorial	2	2.56	2.56	conspiratorial	0	2	0.0	0	0	1
oewn-01020236-a	fissile	1	2.56	2.56	fissile	1	1	1.0	0	0	1
oewn-01632738-a	inoffensive	4	2.56	2.56	inoffensive	4	4	1.0	0	0	2
oewn-02889451-a	maxillary	1	2.56	2.56	maxillary	0	1	0.0	0	0	1
oewn-03113124-a	postural	1	2.56	2.56	postural	0	1	0.0	0	0	1
oewn-03116753-a	puritanical	1	2.56	2.56	puritanical	0	1	0.0	0	0	1
oewn-02920830-a	rationalist	1	2.56	2.56	rationalist	0	1	0.0	0	0	1
oewn-02907749-a	tubal	1	2.56	2.56	tubal	0	1	0.0	0	0	1
oewn-00235034-a	bidirectional	5	5.75	2.55	two-way	0	5	0.0	0	0	4
oewn-00698972-a	defiant	7	3.99	2.55	resistant	5	7	0.71	0	0	4
oewn-01097016-a	rigged	5	3.63	2.55	rigged	0	5	0.0	0	0	4
oewn-02544012-a	coldhearted	2	3.28	2.55	brittle	1	2	0.5	0	0	2
oewn-01357773-a	igneous	2	2.81	2.55	igneous	0	2	0.0	0	0	1
oewn-02737165-a	ferric	2	2.79	2.55	ferrous	0	2	0.0	0	0	1
oewn-03133062-a	sulphuric	2	2.75	2.55	sulfuric	0	2	0.0	0	0	1
oewn-01520915-a	uninvolved	2	2.74	2.55	unconcerned	1	2	0.5	0	0	2
oewn-00002956-a	abducent	2	2.55	2.55	abducting	0	2	0.0	0	0	1
oewn-02669540-a	barometric	2	2.55	2.55	barometric	0	2	0.0	0	0	1
oewn-00612448-a	conformist	1	2.55	2.55	conformist	1	1	1.0	0	0	1
oewn-02728992-a	electromechanical	1	2.55	2.55	electromechanical	0	1	0.0	0	0	1
oewn-00947656-a	extensile	6	2.55	2.55	extensible	4	6	0.67	0	0	3
oewn-02748215-a	guttural	1	2.55	2.55	guttural	0	1	0.0	0	0	1
oewn-02607430-a	jawed	3	2.55	2.55	jawed	0	3	0.0	0	0	3
oewn-02878893-a	murine	1	2.55	2.55	murine	0	1	0.0	0	0	1
oewn-02994034-a	necrotic	1	2.55	2.55	necrotic	0	1	0.0	0	0	1
oewn-02958990-a	pleural	1	2.55	2.55	pleural	0	1	0.0	0	0	1
oewn-03105565-a	subjunctive	1	2.55	2.55	subjunctive	0	1	0.0	0	0	1
oewn-01326286-a	uninspiring	1	2.55	2.55	uninspiring	0	1	0.0	0	0	1
oewn-02094868-a	unwrapped	1	2.55	2.55	unwrapped	1	1	1.0	0	0	1
oewn-01156249-a	soft	34	4.68	2.54	soft	4	34	0.12	0	0	16
oewn-01477656-a	manageable	7	4.6	2.54	directed	7	7	1.0	0	0	5
oewn-01479138-a	manly	4	4.26	2.54	man-sized	4	4	1.0	0	0	2
oewn-00799602-a	theatrical	6	3.68	2.54	theatrical	4	6	0.67	0	0	4
oewn-01184239-a	earthly	10	3.63	2.54	temporal	2	10	0.2	0	0	7
oewn-01971192-a	repetitive	4	3.56	2.54	repetitive	4	4	1.0	0	0	2
oewn-02737745-a	fiber-optic	4	3.51	2.54	fiber-optic	0	4	0.0	0	0	1
oewn-00647394-a	uncreative	5	3.43	2.54	sterile	5	5	1.0	0	0	2
oewn-02566157-a	hydrous	2	3.27	2.54	hydrated	0	2	0.0	0	0	1
oewn-02844577-a	parasitic	2	3.27	2.54	parasitic	0	2	0.0	0	0	1
oewn-00665874-a	uncut	3	3.25	2.54	uncut	1	3	0.33	0	0	3
oewn-02104309-a	uninsured	2	3.23	2.54	uninsured	1	2	0.5	0	0	2
oewn-02520662-a	inviolable	3	3.11	2.54	untouchable	3	3	1.0	0	0	2
oewn-02617715-a	aeronautical	2	3.09	2.54	aeronautical	0	2	0.0	0	0	1
oewn-01972701-a	rhymed	6	2.96	2.54	rhyming	0	6	0.0	0	0	4
oewn-02988226-a	epidemiologic	2	2.87	2.54	epidemiological	0	2	0.0	0	0	1
oewn-02664090-a	axiomatic	3	2.54	2.54	axiomatic	0	3	0.0	0	0	1
oewn-02899502-a	multilevel	1	2.54	2.54	multilevel	0	1	0.0	0	0	1
oewn-02788355-a	photometric	2	2.54	2.54	photometric	0	2	0.0	0	0	1
oewn-03112068-a	polygonal	1	2.54	2.54	polygonal	0	1	0.0	0	0	1
oewn-01995248-a	unreserved	1	2.54	2.54	unreserved	1	1	1.0	0	0	1
oewn-00803819-a	dull	6	3.94	2.53	dull	4	6	0.67	0	0	5
oewn-02100773-a	insecure	3	3.72	2.53	insecure	0	3	0.0	0	0	3
oewn-01731671-a	passionless	3	3.2	2.53	platonic	3	3	1.0	0	0	3
oewn-01563877-a	motorized	5	3.12	2.53	motorized	0	5	0.0	0	0	3
oewn-01563305-a	unmotivated	6	2.86	2.53	wanton	3	6	0.5	0	0	3
oewn-03054687-a	prenuptial	3	2.74	2.53	premarital	0	3	0.0	0	0	1
oewn-02718486-a	cuneiform	1	2.53	2.53	cuneiform	0	1	0.0	0	0	1
oewn-02931046-a	econometric	1	2.53	2.53	econometric	0	1	0.0	0	0	1
oewn-03075273-a	entomological	2	2.53	2.53	entomological	0	2	0.0	0	0	1
oewn-02961925-a	funerary	1	2.53	2.53	funerary	0	1	0.0	0	0	1
oewn-02839008-a	hydrostatic	1	2.53	2.53	hydrostatic	0	1	0.0	0	0	1
oewn-00270760-a	landless	1	2.53	2.53	landless	0	1	0.0	0	0	1
oewn-03003749-a	simian	1	2.53	2.53	simian	0	1	0.0	0	0	1
oewn-03022061-a	vestibular	1	2.53	2.53	vestibular	0	1	0.0	0	0	1
oewn-01955971-a	unrefined	30	5.33	2.52	low	12	30	0.4	0	5	13
oewn-01400130-a	unleaded	4	5.06	2.52	lead-free	4	4	1.0	0	0	2
oewn-02424186-a	thick	24	4.96	2.52	heavy	3	24	0.12	0	0	11
oewn-02454704-a	tough	15	4.77	2.52	tough	9	16	0.56	0	0	7
oewn-00515724-a	complaining	7	4.12	2.52	complaining	6	7	0.86	0	0	3
oewn-00075743-a	affirmative	4	3.57	2.52	affirmative	4	4	1.0	0	0	2
oewn-00887249-a	enlightened	2	3.49	2.52	enlightened	2	2	1.0	0	0	2
oewn-02364986-a	unsupportive	5	3.48	2.52	contradictory	5	5	1.0	0	0	3
oewn-01672503-a	disordered	2	2.98	2.52	disordered	2	2	1.0	0	0	1
oewn-00874802-a	autogamous	5	2.92	2.52	self-fertilized	0	5	0.0	0	0	2
oewn-02161837-a	sheared	2	2.53	2.52	shorn	0	2	0.0	0	0	1
oewn-02699849-a	cerebrospinal	1	2.52	2.52	cerebrospinal	0	1	0.0	0	0	1
oewn-03001622-a	curatorial	1	2.52	2.52	curatorial	0	1	0.0	0	0	1
oewn-02858255-a	doric	1	2.52	2.52	doric	0	1	0.0	0	0	1
oewn-02736086-a	factorial	1	2.52	2.52	factorial	0	1	0.0	0	0	1
oewn-02889214-a	mandibular	2	2.52	2.52	mandibular	0	2	0.0	0	0	1
oewn-02065085-a	masochistic	1	2.52	2.52	masochistic	1	1	1.0	0	0	1
oewn-02878787-a	mucosal	1	2.52	2.52	mucosal	0	1	0.0	0	0	1
oewn-03012520-a	peritoneal	1	2.52	2.52	peritoneal	0	1	0.0	0	0	1
oewn-03124832-a	sacral	1	2.52	2.52	sacral	0	1	0.0	0	0	1
oewn-00176980-a	subsonic	1	2.52	2.52	subsonic	0	1	0.0	0	0	1
oewn-01660842-a	unspaced	2	2.52	2.52	unleaded	1	2	0.5	0	0	2
oewn-01488294-a	womanly	4	3.91	2.51	feminine	0	4	0.0	0	0	3
oewn-00638296-a	incorrigible	6	3.16	2.51	uncontrollable	6	6	1.0	0	0	3
oewn-00841835-a	effortless	4	3.14	2.51	effortless	3	4	0.75	0	0	3
oewn-00713189-a	unbreakable	5	3.13	2.51	unbreakable	5	5	1.0	0	0	3
oewn-00968095-a	infallible	6	3.02	2.51	infallible	6	6	1.0	0	0	3
oewn-00297963-a	unbuttoned	3	2.82	2.51	open-collared	1	3	0.33	0	0	2
oewn-03031350-a	follicular	1	2.51	2.51	follicular	0	1	0.0	0	0	1
oewn-01785788-a	monotheistic	1	2.51	2.51	monotheistic	1	1	1.0	0	0	1
oewn-01881659-a	prognathous	4	2.51	2.51	lantern-jawed	1	4	0.25	0	0	2
oewn-02956339-a	trophic	1	2.51	2.51	trophic	0	1	0.0	0	0	1
oewn-03156722-a	wiry	1	2.51	2.51	wiry	0	1	0.0	0	0	1
oewn-00056242-a	adorned	49	4.84	2.5	raised	17	52	0.33	0	0	28
oewn-02408123-a	tasteless	15	4.72	2.5	flat	10	15	0.67	0	0	4
oewn-01032659-a	unadaptable	4	3.75	2.5	rigid	3	4	0.75	0	0	2
oewn-01161960-a	softhearted	2	3.64	2.5	soft-boiled	2	2	1.0	0	0	1
oewn-00002312-a	abaxial	2	3.45	2.5	dorsal	0	2	0.0	0	0	1
oewn-00209821-a	stratified	10	3.45	2.5	layered	0	10	0.0	0	0	5
oewn-02961268-a	morphologic	2	3.15	2.5	morphological	0	2	0.0	0	0	1
oewn-03112208-a	polynomial	2	3.11	2.5	polynomial	0	2	0.0	0	0	1
oewn-02868982-a	phonetic	2	3.02	2.5	phonetic	0	2	0.0	0	0	1
oewn-01675401-a	unorganized	5	2.98	2.5	unincorporated	5	5	1.0	0	0	4
oewn-03052845-a	anemic	2	2.76	2.5	anemic	2	2	1.0	0	0	1
oewn-00659885-a	crystallized	2	2.7	2.5	crystallized	0	2	0.0	0	0	1
oewn-03111199-a	phosphorous	2	2.51	2.5	phosphorous	0	2	0.0	0	0	1
oewn-03152543-a	anaphylactic	1	2.5	2.5	anaphylactic	0	1	0.0	0	0	1
oewn-02653871-a	articular	2	2.5	2.5	articular	0	2	0.0	0	0	1
oewn-03092184-a	lenten	1	2.5	2.5	lenten	1	1	1.0	0	0	1
oewn-02923070-a	nihilistic	1	2.5	2.5	nihilistic	0	1	0.0	0	0	1
oewn-03111385-a	pineal	1	2.5	2.5	pineal	0	1	0.0	0	0	1
oewn-02773828-a	postmenopausal	1	2.5	2.5	postmenopausal	0	1	0.0	0	0	1
oewn-00162541-a	unstuck	1	2.5	2.5	unstuck	1	1	1.0	0	0	1
oewn-01425429-a	live	4	5.54	2.49	live	0	4	0.0	0	0	2
oewn-01690037-a	disorienting	5	4.27	2.49	stunning	4	5	0.8	0	0	5
oewn-03013035-a	canonic	2	3.32	2.49	canonical	0	2	0.0	0	0	1
oewn-03013161-a	canonic	2	3.32	2.49	canonical	2	2	1.0	0	0	1
oewn-01738231-a	unparented	5	3.17	2.49	orphaned	5	5	1.0	0	0	4
oewn-00917218-a	deciduous	4	3.01	2.49	deciduous	0	4	0.0	0	0	2
oewn-03004870-a	geodetic	3	2.58	2.49	geodetic	0	3	0.0	0	0	1
oewn-02734156-a	estuarine	2	2.49	2.49	estuarine	0	2	0.0	0	0	1
oewn-01603696-a	hypertensive	1	2.49	2.49	hypertensive	0	1	0.0	0	0	1
oewn-03097904-a	metatarsal	1	2.49	2.49	metatarsal	0	1	0.0	0	0	1
oewn-03012116-a	osmotic	1	2.49	2.49	osmotic	0	1	0.0	0	0	1
oewn-00474047-a	reportable	1	2.49	2.49	reportable	0	1	0.0	0	0	1
oewn-02142650-a	sexual	5	4.82	2.48	sexual	1	5	0.2	0	0	5
oewn-01296281-a	disinclined	9	4.7	2.48	afraid	3	9	0.33	0	0	4
oewn-01481933-a	androgynous	11	3.7	2.48	bisexual	3	11	0.27	0	0	7
oewn-00724357-a	undemonstrative	4	3.44	2.48	restrained	4	4	1.0	0	0	2
oewn-00319840-a	censored	2	3.38	2.48	censored	0	2	0.0	0	0	2
oewn-01737910-a	unborn	2	3.37	2.48	unborn	0	2	0.0	0	0	2
oewn-02737282-a	feudal	2	3.36	2.48	feudal	0	2	0.0	0	0	1
oewn-02313760-a	stemless	2	3.21	2.48	stemmed	1	2	0.5	0	0	2
oewn-02909373-a	tectonic	2	3.13	2.48	tectonic	0	2	0.0	0	0	1
oewn-02480006-a	underhand	3	2.49	2.48	underhand	0	3	0.0	0	0	1
oewn-01364023-a	anisotropic	3	2.48	2.48	anisotropic	1	3	0.33	0	0	2
oewn-02728744-a	electrolytic	1	2.48	2.48	electrolytic	0	1	0.0	0	0	1
oewn-02728867-a	electrolytic	1	2.48	2.48	electrolytic	0	1	0.0	0	0	1
oewn-02764496-a	juridical	2	2.48	2.48	juridical	0	2	0.0	0	0	1
oewn-03022544-a	limbic	1	2.48	2.48	limbic	0	1	0.0	0	0	1
oewn-01359363-a	noninvasive	1	2.48	2.48	noninvasive	1	1	1.0	0	0	1
oewn-03107905-a	paralytic	2	2.48	2.48	paralytic	0	2	0.0	0	0	1
oewn-03112378-a	porcine	1	2.48	2.48	porcine	0	1	0.0	0	0	1
oewn-02246206-a	rough	62	5.31	2.47	saw-like	29	63	0.46	0	0	29
oewn-00130175-a	prenatal	3	3.16	2.47	prenatal	0	3	0.0	0	0	1
oewn-00182673-a	heterogenous	2	3.08	2.47	heterogeneous	0	2	0.0	0	0	1
oewn-00207797-a	barreled	2	2.63	2.47	barreled	0	2	0.0	0	0	1
oewn-00797832-a	double-barreled	2	2.63	2.47	double-barreled	0	2	0.0	0	0	1
oewn-00797701-a	single-barreled	2	2.63	2.47	single-barreled	0	2	0.0	0	0	1
oewn-02698559-a	centigrade	1	2.47	2.47	centigrade	0	1	0.0	0	0	1
oewn-02699570-a	cerebellar	1	2.47	2.47	cerebellar	0	1	0.0	0	0	1
oewn-02716664-a	crustal	1	2.47	2.47	crustal	0	1	0.0	0	0	1
oewn-03005099-a	heraldic	2	2.47	2.47	heraldic	0	2	0.0	0	0	1
oewn-01204248-a	homozygous	1	2.47	2.47	homozygous	0	1	0.0	0	0	1
oewn-02991540-a	hydrodynamic	1	2.47	2.47	hydrodynamic	0	1	0.0	0	0	1
oewn-03030997-a	mitotic	1	2.47	2.47	mitotic	0	1	0.0	0	0	1
oewn-02798034-a	ratty	1	2.47	2.47	ratty	0	1	0.0	0	0	1
oewn-02799475-a	revenant	1	2.47	2.47	revenant	0	1	0.0	0	0	1
oewn-02883958-a	sociocultural	1	2.47	2.47	sociocultural	0	1	0.0	0	0	1
oewn-03002287-a	theocratic	1	2.47	2.47	theocratic	0	1	0.0	0	0	1
oewn-02825817-a	thermoelectric	2	2.47	2.47	thermoelectric	2	2	1.0	0	0	1
oewn-03140140-a	vestal	1	2.47	2.47	vestal	0	1	0.0	0	0	1
oewn-02835861-a	virginal	1	2.47	2.47	virginal	1	1	1.0	0	0	1
oewn-02835999-a	vitreous	1	2.47	2.47	vitreous	0	1	0.0	0	0	1
oewn-02836152-a	vitreous	1	2.47	2.47	vitreous	0	1	0.0	0	0	1
oewn-02147907-a	unshapely	22	3.63	2.46	distorted	4	22	0.18	0	0	12
oewn-02251550-a	furrowed	6	3.6	2.46	rugged	2	6	0.33	0	0	4
oewn-02338328-a	insubordinate	6	3.36	2.46	rebellious	5	6	0.83	0	0	5
oewn-03163133-a	oxidized	2	2.88	2.46	oxidized	0	2	0.0	0	0	1
oewn-02739918-a	flaky	2	2.87	2.46	flaky	0	2	0.0	0	0	1
oewn-02750977-a	hemorrhagic	2	2.81	2.46	hemorrhagic	0	2	0.0	0	0	1
oewn-00625237-a	incorrupt	5	2.81	2.46	antiseptic	4	6	0.67	0	0	5
oewn-03010698-a	bicentennial	2	2.8	2.46	bicentennial	0	2	0.0	0	0	1
oewn-00760953-a	unsaturated	3	2.71	2.46	unsaturated	0	3	0.0	0	0	3
oewn-03101721-a	paleolithic	2	2.59	2.46	paleolithic	0	2	0.0	0	0	1
oewn-02669859-a	basaltic	1	2.46	2.46	basaltic	0	1	0.0	0	0	1
oewn-02674655-a	biliary	1	2.46	2.46	biliary	0	1	0.0	0	0	1
oewn-01151125-a	diploid	1	2.46	2.46	diploid	0	1	0.0	0	0	1
oewn-02882651-a	elysian	1	2.46	2.46	elysian	0	1	0.0	0	0	1
oewn-02746915-a	glial	1	2.46	2.46	glial	0	1	0.0	0	0	1
oewn-03015866-a	idiomatic	2	2.46	2.46	idiomatic	0	2	0.0	0	0	1
oewn-02842481-a	magisterial	1	2.46	2.46	magisterial	0	1	0.0	0	0	1
oewn-02925050-a	psychometric	1	2.46	2.46	psychometric	0	1	0.0	0	0	1
oewn-03156397-a	sidearm	1	2.46	2.46	sidearm	0	1	0.0	0	0	1
oewn-02462546-a	untraceable	1	2.46	2.46	untraceable	1	1	1.0	0	0	1
oewn-01526495-a	mobile	26	4.85	2.45	mobile	7	26	0.27	0	0	17
oewn-01275507-a	identifiable	9	4.0	2.45	distinctive	4	9	0.44	0	0	6
oewn-00158105-a	unassertive	5	3.8	2.45	retiring	1	5	0.2	0	0	3
oewn-00009065-a	abstemious	7	3.37	2.45	spartan	6	7	0.86	0	0	3
oewn-00680812-a	cyclic	4	3.16	2.45	cyclic	0	4	0.0	0	0	2
oewn-00880298-a	exportable	2	3.06	2.45	marketable	2	2	1.0	0	0	2
oewn-00723740-a	demonstrative	6	2.98	2.45	gushing	1	6	0.17	0	0	3
oewn-02723006-a	diastolic	1	2.45	2.45	diastolic	0	1	0.0	0	0	1
oewn-03033517-a	etymological	1	2.45	2.45	etymological	0	1	0.0	0	0	1
oewn-02934594-a	evangelistic	1	2.45	2.45	evangelistic	0	1	0.0	0	0	1
oewn-01353724-a	extrospective	2	2.45	2.45	extroverted	0	2	0.0	0	0	1
oewn-02758439-a	impressionistic	1	2.45	2.45	impressionistic	0	1	0.0	0	0	1
oewn-02715874-a	intertidal	1	2.45	2.45	intertidal	0	1	0.0	0	0	1
oewn-02927128-a	orthodontic	1	2.45	2.45	orthodontic	0	1	0.0	0	0	1
oewn-03031469-a	philological	1	2.45	2.45	philological	0	1	0.0	0	0	1
oewn-02819203-a	synoptic	1	2.45	2.45	synoptic	0	1	0.0	0	0	1
oewn-00680581-a	acyclic	3	4.59	2.44	open-chain	0	3	0.0	0	0	2
oewn-02588673-a	unworldly	14	4.4	2.44	spiritual	3	14	0.21	0	0	5
oewn-01718378-a	unpainted	6	4.18	2.44	bare	6	6	1.0	0	0	4
oewn-00009997-a	gluttonous	18	3.75	2.44	greedy	4	19	0.21	0	6	7
oewn-02013324-a	reticulate	21	3.25	2.44	interconnected	2	21	0.1	0	0	8
oewn-00776668-a	indiscreet	6	2.97	2.44	talkative	5	6	0.83	0	0	3
oewn-02549547-a	deflationary	1	2.44	2.44	deflationary	0	1	0.0	0	0	1
oewn-02740548-a	fluvial	1	2.44	2.44	fluvial	0	1	0.0	0	0	1
oewn-02869175-a	phonemic	1	2.44	2.44	phonemic	0	1	0.0	0	0	1
oewn-03114180-a	prefectural	1	2.44	2.44	prefectural	0	1	0.0	0	0	1
oewn-02848030-a	radiographic	1	2.44	2.44	radiographic	0	1	0.0	0	0	1
oewn-02852661-a	sciatic	1	2.44	2.44	sciatic	0	1	0.0	0	0	1
oewn-02852804-a	sciatic	1	2.44	2.44	sciatic	1	1	1.0	0	0	1
oewn-00161240-a	sessile	1	2.44	2.44	sessile	1	1	1.0	0	0	1
oewn-03134301-a	tabular	1	2.44	2.44	tabular	0	1	0.0	0	0	1
oewn-02923831-a	trigonometric	1	2.44	2.44	trigonometric	0	1	0.0	0	0	1
oewn-01719227-a	unpainted	2	2.44	2.44	unpainted	1	2	0.5	0	0	2
oewn-02484149-a	nonunion	6	5.48	2.43	open	5	6	0.83	0	0	3
oewn-00711461-a	breakable	12	5.33	2.43	short	7	12	0.58	0	0	7
oewn-01419359-a	lineal	7	4.91	2.43	direct	0	7	0.0	0	0	4
oewn-00661426-a	linear	7	4.12	2.43	linear	0	7	0.0	0	0	5
oewn-01271536-a	humorless	6	3.86	2.43	po-faced	6	6	1.0	0	0	4
