family_id	head	size	peak_zipf	median_zipf	peak_word	charged	labelled	charged_pct	held	eligible	covered	synsets
oewn-00556524-v	shift	4	4.72	4.17	transfer	0	4	0.0	0	0	0	2
oewn-01786037-v	panic	4	4.45	4.17	gross out	1	4	0.25	0	0	0	2
oewn-00735067-v	resolve	4	4.42	4.17	solve	0	4	0.0	0	0	0	2
oewn-01495382-v	bruise	4	4.17	4.17	crush	0	4	0.0	0	0	0	2
oewn-01864781-v	stop	14	5.93	4.16	go off	1	17	0.06	0	0	0	12
oewn-02332196-v	supply	129	5.71	4.16	give	1	136	0.01	0	0	0	99
oewn-01914366-v	startle	7	5.56	4.16	start	1	7	0.14	0	0	0	5
oewn-00790226-v	probe	8	5.5	4.16	try	2	8	0.25	0	0	0	4
oewn-02000767-v	march	10	5.26	4.16	march	0	10	0.0	0	0	0	6
oewn-01324555-v	scratch	5	5.11	4.16	character	0	5	0.0	0	0	0	2
oewn-00876672-v	recommend	4	4.61	4.16	recommend	0	4	0.0	0	0	0	2
oewn-02409366-v	remove	26	6.46	4.15	can	0	26	0.0	0	0	0	10
oewn-01141530-v	bet on	9	6.04	4.15	back	0	9	0.0	0	0	0	3
oewn-00182551-v	add	29	5.96	4.15	work in	0	30	0.0	0	0	0	24
oewn-01745327-v	cultivate	5	5.96	4.15	work	2	5	0.4	0	0	0	2
oewn-02309962-v	roll up	22	5.78	4.15	come up	2	24	0.08	0	0	0	11
oewn-02773266-v	emit	18	5.71	4.15	give off	2	19	0.11	0	0	0	13
oewn-01120867-v	attack	7	5.31	4.15	check	2	7	0.29	0	0	0	6
oewn-00431323-v	thin out	9	5.24	4.15	cut back	0	9	0.0	0	0	0	2
oewn-00025196-v	tense	5	4.35	4.15	stretch	0	5	0.0	0	0	0	2
oewn-02256551-v	pay	39	5.71	4.14	give back	0	41	0.0	0	0	0	23
oewn-00187671-v	insert	21	5.66	4.14	put in	2	23	0.09	0	0	0	14
oewn-02620422-v	live	18	5.54	4.14	live	5	18	0.28	0	0	0	15
oewn-02288941-v	bribe	7	5.4	4.14	pay off	0	7	0.0	0	0	0	3
oewn-02042202-v	lean	13	5.28	4.14	list	0	13	0.0	0	0	0	5
oewn-01208316-v	touch	32	5.27	4.14	meet	5	34	0.15	0	0	0	9
oewn-02577166-v	trespass	4	5.18	4.14	break	0	4	0.0	0	0	0	2
oewn-01170802-v	eat	32	5.13	4.14	eat	0	33	0.0	0	0	0	15
oewn-01029183-v	add	8	5.09	4.14	add	4	8	0.5	0	0	0	3
oewn-01915332-v	circle	8	5.08	4.14	walk around	0	8	0.0	0	0	0	4
oewn-02095432-v	pace	6	5.08	4.14	walk	0	6	0.0	0	0	0	5
oewn-02113644-v	suffer	4	5.07	4.14	die	3	5	0.6	0	0	0	4
oewn-01483990-v	hang	4	4.6	4.14	hang	1	4	0.25	0	0	0	3
oewn-01563925-v	collide	6	4.55	4.14	crash	3	6	0.5	0	0	0	4
oewn-01852660-v	go	6	6.03	4.13	go	3	6	0.5	0	0	0	2
oewn-00599310-v	learn	11	5.92	4.13	take in	4	11	0.36	0	0	0	5
oewn-00140787-v	change shape	35	5.78	4.13	come out	4	42	0.1	0	0	0	15
oewn-00075174-v	exhaust	8	5.61	4.13	play	2	8	0.25	0	0	0	4
oewn-01709353-v	compose	13	5.59	4.13	set	2	13	0.15	0	0	0	8
oewn-00794133-v	call	16	5.51	4.13	call	0	17	0.0	0	0	0	10
oewn-02012411-v	depart	9	5.34	4.13	take leave	0	9	0.0	0	0	0	6
oewn-02173796-v	observe	16	6.1	4.12	see	3	18	0.17	0	0	0	9
oewn-00643760-v	divide	5	6.03	4.12	go	0	5	0.0	0	0	0	4
oewn-01320383-v	search	10	6.03	4.12	go	3	10	0.3	0	0	0	8
oewn-02433771-v	meet	22	5.57	4.12	group	2	23	0.09	0	0	0	13
oewn-00824028-v	declare	21	5.51	4.12	call	5	21	0.24	0	0	0	11
oewn-00830768-v	teach	25	5.42	4.12	talk	4	27	0.15	0	0	0	17
oewn-01896097-v	bounce	14	4.92	4.12	spring	0	15	0.0	0	0	0	4
oewn-02016196-v	transfer	12	4.89	4.12	carry	0	13	0.0	0	0	0	10
oewn-02031458-v	crowd	15	4.87	4.12	mass	0	15	0.0	0	0	0	6
oewn-01576346-v	tear	12	4.82	4.12	pull	7	12	0.58	0	0	0	4
oewn-00212840-v	preserve	14	6.46	4.11	can	0	14	0.0	0	0	0	10
oewn-00608509-v	study	15	6.28	4.11	get up	0	15	0.0	0	0	0	3
oewn-00021058-v	anesthetize	13	5.66	4.11	put out	0	13	0.0	0	0	0	6
oewn-00658931-v	categorize	8	5.36	4.11	class	0	8	0.0	0	0	0	2
oewn-02406951-v	oust	9	5.23	4.11	force out	0	9	0.0	0	0	0	3
oewn-01275580-v	stamp	7	5.22	4.11	date	0	7	0.0	0	0	0	4
oewn-01838427-v	stand still	7	5.19	4.11	stop dead	4	7	0.57	0	0	0	3
oewn-00227591-v	intensify	12	5.16	4.11	hot up	0	15	0.0	0	0	0	7
oewn-00376536-v	freeze	5	5.0	4.11	ice	0	5	0.0	0	0	0	4
oewn-01003339-v	set forth	7	4.81	4.11	draw	0	7	0.0	0	0	0	3
oewn-00652006-v	distinguish	24	6.1	4.1	know	13	29	0.45	0	0	0	15
oewn-02223876-v	support	10	5.87	4.1	see through	1	10	0.1	0	0	0	6
oewn-02147248-v	model	5	5.13	4.1	model	1	5	0.2	0	0	0	2
oewn-02233480-v	assign	10	5.01	4.1	allow	0	10	0.0	0	0	0	3
oewn-02449527-v	license	8	4.52	4.1	license	0	8	0.0	0	0	0	4
oewn-00935783-v	unwrap	34	6.38	4.09	out	0	36	0.0	0	0	0	13
oewn-00122978-v	change	53	5.92	4.09	take in	8	56	0.14	0	0	0	28
oewn-02724418-v	disagree	4	5.24	4.09	cut across	4	4	1.0	0	0	0	2
oewn-02322641-v	impoverish	9	5.18	4.09	break	0	9	0.0	0	0	0	4
oewn-01527659-v	stuff	10	5.14	4.09	stuff	0	10	0.0	0	0	0	4
oewn-01429911-v	fornicate	7	5.05	4.09	sleep around	1	7	0.14	0	0	0	5
oewn-00607730-v	drill	8	5.01	4.09	beat in	0	8	0.0	0	0	0	3
oewn-00604200-v	train	5	4.96	4.09	train	0	5	0.0	0	0	0	4
oewn-00045548-v	reduce	7	4.73	4.09	reduce	0	7	0.0	0	0	0	2
oewn-00472642-v	extinguish	22	5.92	4.08	take out	1	24	0.04	0	0	0	11
oewn-00049617-v	undress	9	5.92	4.08	take off	0	9	0.0	0	0	0	2
oewn-00486540-v	culminate	4	5.57	4.08	top	0	4	0.0	0	0	0	2
oewn-01401573-v	beat	14	5.54	4.08	full	0	15	0.0	0	0	0	10
oewn-00918880-v	guess	13	5.51	4.08	call	2	13	0.15	0	0	0	3
oewn-00218901-v	dry	16	5.37	4.08	air	1	18	0.06	0	0	0	12
oewn-02654741-v	occupy	7	5.35	4.08	move in	0	7	0.0	0	0	0	5
oewn-01461602-v	separate	23	5.18	4.08	break down	0	25	0.0	0	0	0	14
oewn-01757596-v	create	4	5.02	4.08	create	0	4	0.0	0	0	0	4
oewn-01530857-v	lodge	5	4.76	4.08	stick	0	5	0.0	0	0	0	2
oewn-02038831-v	arch	4	4.21	4.08	arc	0	4	0.0	0	0	0	2
oewn-02454205-v	exclude	10	5.66	4.07	keep out	2	10	0.2	0	0	0	4
oewn-01633150-v	raise	20	5.51	4.07	call down	8	20	0.4	0	0	0	3
oewn-01911251-v	turn	48	5.45	4.07	face	1	57	0.02	0	0	0	29
oewn-02062918-v	rush	25	5.13	4.07	step on it	0	26	0.0	0	0	0	4
oewn-02693758-v	cover	14	5.08	4.07	continue	0	15	0.0	0	0	0	7
oewn-02592711-v	govern	6	4.94	4.07	rule	1	6	0.17	0	0	0	5
oewn-00731363-v	wonder	4	4.93	4.07	wonder	4	4	1.0	0	0	0	2
oewn-00684847-v	censor	4	4.3	4.07	edit	0	4	0.0	0	0	0	2
oewn-02407967-v	displace	19	6.46	4.06	can	1	21	0.05	0	0	0	7
oewn-01217985-v	get	7	6.28	4.06	get	0	7	0.0	0	0	0	3
oewn-00705641-v	contemplate	6	6.08	4.06	think about	0	6	0.0	0	0	0	2
oewn-00768463-v	persuade	29	6.08	4.06	make	10	30	0.33	0	0	0	17
oewn-01412877-v	strike	33	5.88	4.06	down	0	35	0.0	0	0	0	21
oewn-02584595-v	observe	9	5.66	4.06	keep	0	10	0.0	0	0	0	5
oewn-00956640-v	publicize	25	5.66	4.06	put out	1	27	0.04	0	0	0	6
oewn-00509113-v	mark	27	5.49	4.06	line	0	27	0.0	0	0	0	19
oewn-01766135-v	arouse	6	5.32	4.06	turn on	5	6	0.83	0	0	0	2
oewn-01530059-v	wedge	7	5.23	4.06	force	0	7	0.0	0	0	0	3
oewn-00209582-v	decompose	6	5.18	4.06	break down	0	6	0.0	0	0	0	4
oewn-00420903-v	tighten	13	5.16	4.06	press	0	14	0.0	0	0	0	5
oewn-01817851-v	rejoice	10	5.08	4.06	walk on air	5	10	0.5	0	0	0	4
oewn-00929401-v	hint	9	4.91	4.06	touch	2	9	0.22	0	0	0	4
oewn-01013058-v	affirm	15	5.92	4.05	take	3	15	0.2	0	0	0	7
oewn-01819152-v	still	5	5.92	4.05	still	1	5	0.2	0	0	0	2
oewn-02316367-v	withdraw	13	5.92	4.05	take out	0	13	0.0	0	0	0	7
oewn-01172332-v	drink	25	5.88	4.05	down	9	25	0.36	0	0	0	10
oewn-01262255-v	chip	10	5.78	4.05	come off	0	10	0.0	0	0	0	3
oewn-01075360-v	play	42	5.66	4.05	put out	6	43	0.14	0	0	0	38
oewn-01477180-v	let go of	17	5.6	4.05	let go	0	19	0.0	0	0	0	11
oewn-01532886-v	bury	4	5.59	4.05	set	0	4	0.0	0	0	0	2
oewn-00200761-v	edit	14	5.46	4.05	black out	0	14	0.0	0	0	0	7
oewn-02639021-v	include	16	5.21	4.05	include	0	18	0.0	0	0	0	8
oewn-02303593-v	offer	8	5.05	4.05	offer	3	9	0.33	0	0	0	7
oewn-01694952-v	write	14	5.03	4.05	write	1	16	0.06	0	0	0	13
oewn-01944262-v	fly	9	4.86	4.05	flight	1	10	0.1	0	0	0	8
oewn-01515257-v	flip	8	4.83	4.05	throw back	0	8	0.0	0	0	0	4
oewn-01564990-v	crash	4	4.55	4.05	crash	0	4	0.0	0	0	0	4
oewn-02124916-v	bite	5	4.53	4.05	burn	5	5	1.0	0	0	0	2
oewn-01506036-v	stack	5	4.32	4.05	rick	0	5	0.0	0	0	0	3
oewn-02384895-v	retire	4	4.3	4.05	bow out	0	4	0.0	0	0	0	3
oewn-01972576-v	rise	23	6.03	4.04	go up	1	30	0.03	0	0	0	11
oewn-00964479-v	talk	35	6.03	4.04	go on	3	36	0.08	0	0	0	16
oewn-02077642-v	abscond	8	5.93	4.04	go off	1	8	0.12	0	0	0	2
oewn-00050171-v	take off	5	5.92	4.04	take off	2	5	0.4	0	0	0	5
oewn-00206293-v	better	54	5.88	4.04	down	21	57	0.37	0	0	0	26
oewn-01204494-v	swallow	4	5.88	4.04	get down	0	4	0.0	0	0	0	3
oewn-01559703-v	separate	30	5.78	4.04	part	0	33	0.0	0	0	0	16
oewn-02700775-v	situate	9	5.71	4.04	place	0	9	0.0	0	0	0	6
oewn-02547977-v	comply	9	5.66	4.04	keep	0	9	0.0	0	0	0	5
oewn-00382272-v	transform	6	5.4	4.04	become	0	6	0.0	0	0	0	3
oewn-00335806-v	break	6	5.18	4.04	break	0	6	0.0	0	0	0	5
oewn-00683348-v	measure	16	5.15	4.04	value	3	17	0.18	0	0	1	7
oewn-00250199-v	regress	7	5.13	4.04	fall back	0	7	0.0	0	0	0	2
oewn-01535377-v	clean	25	4.97	4.04	clean	2	25	0.08	0	0	0	15
oewn-01959843-v	ride	26	4.96	4.04	train	6	27	0.22	0	0	0	14
oewn-01008466-v	sketch	5	4.88	4.04	block out	0	5	0.0	0	0	0	2
oewn-00295007-v	bloom	5	4.42	4.04	flower	0	5	0.0	0	0	0	2
oewn-01544361-v	spill	4	4.37	4.04	seed	0	4	0.0	0	0	0	2
oewn-01387824-v	aggregate	4	4.13	4.04	combine	0	4	0.0	0	0	0	2
oewn-00947287-v	recite	10	5.89	4.03	say	0	10	0.0	0	0	0	5
oewn-00394655-v	get used to	4	5.8	4.03	get used to	0	4	0.0	0	0	0	2
oewn-02298282-v	hand over	9	5.62	4.03	give away	0	9	0.0	0	0	0	3
oewn-00381684-v	convert	10	5.54	4.03	change over	0	10	0.0	0	0	0	5
oewn-01173463-v	hit the bottle	18	5.37	4.03	hit it up	0	18	0.0	0	0	0	9
oewn-01604155-v	hold	8	5.19	4.03	hold	0	8	0.0	0	0	0	5
oewn-01397703-v	plate	12	4.81	4.03	silver	0	13	0.0	0	0	0	9
oewn-00784104-v	solicit	7	4.28	4.03	tap	0	7	0.0	0	0	0	4
oewn-00056644-v	give birth	23	6.71	4.02	have	0	24	0.0	0	0	0	13
oewn-02382049-v	interact	54	6.71	4.02	have	7	55	0.13	0	0	0	23
oewn-00638921-v	calculate	44	5.96	4.02	work out	3	44	0.07	0	0	0	22
oewn-02232523-v	abandon	6	5.71	4.02	give up	0	6	0.0	0	0	0	2
oewn-02657519-v	lodge	7	5.66	4.02	keep	0	7	0.0	0	0	0	4
oewn-00615374-v	leave	7	5.34	4.02	leave	6	9	0.67	0	0	0	5
oewn-00562167-v	cut	4	5.24	4.02	cut	0	4	0.0	0	0	0	3
oewn-01094777-v	battle	4	4.94	4.02	battle	2	4	0.5	0	0	0	3
oewn-01835473-v	move	181	6.28	4.01	get on	18	211	0.09	0	0	0	100
oewn-01214263-v	manipulate	23	5.96	4.01	work	9	25	0.36	0	0	0	11
oewn-02426474-v	free	12	5.63	4.01	free	7	12	0.58	0	0	0	7
oewn-01297878-v	join	33	5.59	4.01	set up	1	36	0.03	0	0	0	22
oewn-00261534-v	repair	26	5.54	4.01	point	0	27	0.0	0	0	0	12
oewn-01935739-v	steer	24	5.54	4.01	point	0	25	0.0	0	0	0	14
oewn-00014542-v	be active	4	5.35	4.01	move	0	4	0.0	0	0	0	2
oewn-00804987-v	authorize	17	5.25	4.01	clear	0	17	0.0	0	0	0	8
oewn-00450647-v	empty	16	5.25	4.01	clear	0	18	0.0	0	0	0	15
oewn-01420833-v	beat	5	5.01	4.01	beat	2	5	0.4	0	0	0	3
oewn-01551969-v	delete	11	4.83	4.01	score out	0	11	0.0	0	0	0	3
oewn-01027611-v	slip in	5	4.76	4.01	stick in	4	5	0.8	0	0	0	2
oewn-02400924-v	inaugurate	4	4.72	4.01	kick off	0	4	0.0	0	0	0	3
oewn-00891621-v	guarantee	5	4.64	4.01	secure	0	5	0.0	0	0	0	4
oewn-00109468-v	change	304	6.71	4.0	have	51	338	0.15	0	0	0	197
oewn-02593624-v	cope	20	6.28	4.0	get by	1	20	0.05	0	0	0	6
oewn-01566925-v	destroy	34	6.28	4.0	get	12	36	0.33	0	0	0	18
oewn-00642914-v	subtract	4	5.92	4.0	take off	0	4	0.0	0	0	0	2
oewn-01496967-v	put	100	5.71	4.0	place	1	119	0.01	0	0	0	79
oewn-01060446-v	comment	11	5.54	4.0	point out	4	11	0.36	0	0	1	4
oewn-02311442-v	levy	10	5.23	4.0	fine	1	10	0.1	0	0	0	8
oewn-02475258-v	unite	26	5.2	4.0	club	0	27	0.0	0	0	0	12
oewn-02405902-v	elect	5	5.19	4.0	return	0	5	0.0	0	0	0	3
oewn-00904886-v	wish	4	5.18	4.0	wish	0	4	0.0	0	0	0	2
oewn-00857194-v	review	4	5.12	4.0	review	0	4	0.0	0	0	0	2
oewn-01651668-v	stage	5	5.1	4.0	stage	0	5	0.0	0	0	0	4
oewn-01133033-v	wall	7	5.04	4.0	wall	0	7	0.0	0	0	0	3
oewn-02280210-v	claim	6	4.95	4.0	claim	0	7	0.0	0	0	0	4
oewn-02589224-v	rebel	6	4.81	4.0	rise	0	6	0.0	0	0	0	3
oewn-01134328-v	bombard	18	4.6	4.0	bomb	1	19	0.05	0	0	0	13
oewn-01748949-v	format	4	4.47	4.0	format	0	4	0.0	0	0	0	3
oewn-00860463-v	cheer	9	4.41	4.0	root on	0	9	0.0	0	0	0	2
oewn-01566505-v	partition	4	4.32	4.0	pound	0	4	0.0	0	0	0	2
oewn-01448551-v	bite	8	4.31	4.0	bite	0	9	0.0	0	0	0	7
oewn-01217161-v	bring out	4	6.28	3.99	get out	0	4	0.0	0	0	0	2
oewn-00084491-v	drug	14	5.66	3.99	put out	1	14	0.07	0	0	0	6
oewn-01751753-v	print	13	5.59	3.99	set	0	13	0.0	0	0	0	9
oewn-01551500-v	erase	8	5.24	3.99	cut out	0	8	0.0	0	0	0	3
oewn-01450719-v	pull	24	5.08	3.99	pick	1	28	0.04	0	0	0	14
oewn-01879288-v	rock	7	5.03	3.99	rock	1	7	0.14	0	0	0	5
oewn-01492993-v	load	4	5.02	3.99	charge	0	4	0.0	0	0	0	2
oewn-01080628-v	trump	4	4.93	3.99	trump	0	4	0.0	0	0	0	3
oewn-00384213-v	translate	6	4.04	3.99	transform	0	6	0.0	0	0	0	3
oewn-01658171-v	construct	23	6.08	3.98	make	1	23	0.04	0	0	0	13
oewn-01635076-v	create by mental act	37	6.08	3.98	make	4	39	0.1	0	0	0	15
oewn-01657416-v	make	9	6.08	3.98	make	0	10	0.0	0	0	0	6
oewn-01177764-v	toast	6	5.71	3.98	give	0	6	0.0	0	0	0	2
oewn-01820398-v	satisfy	5	5.66	3.98	please	4	6	0.67	0	0	0	4
oewn-00711208-v	intend	10	5.53	3.98	mean	0	10	0.0	0	0	0	5
oewn-01238728-v	hit	25	5.49	3.98	run into	0	26	0.0	0	0	0	15
oewn-00017858-v	go to bed	12	5.32	3.98	turn in	0	12	0.0	0	0	0	2
oewn-00989103-v	describe	8	4.81	3.98	draw	2	8	0.25	0	0	0	4
oewn-01955135-v	freight	4	4.8	3.98	air-ship	0	4	0.0	0	0	0	2
oewn-01939335-v	bicycle	7	4.6	3.98	cycle	0	7	0.0	0	0	0	3
oewn-01656984-v	manufacture	5	4.52	3.98	mass-produce	0	5	0.0	0	0	0	3
oewn-01215136-v	seize	26	6.28	3.97	get	1	31	0.03	0	0	0	14
oewn-01624592-v	produce	48	6.08	3.97	make	3	50	0.06	0	0	0	29
oewn-00603217-v	espouse	9	5.92	3.97	take up	0	9	0.0	0	0	0	2
oewn-01622948-v	destroy	35	5.88	3.97	take down	5	38	0.13	0	0	0	16
oewn-00572138-v	remove	11	5.63	3.97	free	5	11	0.45	0	0	0	6
oewn-01771801-v	affect	31	5.37	3.97	hit home	3	34	0.09	0	0	0	21
oewn-02247246-v	sell	29	5.35	3.97	move	6	29	0.21	0	0	0	22
oewn-01219234-v	hold	13	5.19	3.97	hold	0	14	0.0	0	0	0	8
oewn-02040935-v	slope	8	5.13	3.97	fall	0	8	0.0	0	0	0	6
oewn-01256888-v	wear away	7	4.92	3.97	wear away	2	7	0.29	0	0	0	2
oewn-02683377-v	involve	9	4.29	3.97	drag	0	9	0.0	0	0	0	3
oewn-02155378-v	watch	11	6.1	3.96	see	0	10	0.0	0	0	0	6
oewn-02418610-v	work	45	5.96	3.96	work	3	46	0.07	0	0	0	25
oewn-01366351-v	put on	15	5.66	3.96	put on	0	15	0.0	0	0	0	10
oewn-00852919-v	incite	5	5.59	3.96	set off	0	5	0.0	0	0	0	2
oewn-01949375-v	sail	16	5.54	3.96	point	1	16	0.06	0	0	0	10
oewn-01633724-v	call up	13	5.51	3.96	call down	0	13	0.0	0	0	0	2
oewn-00445584-v	melt	6	5.5	3.96	try	0	6	0.0	0	0	0	3
oewn-01764964-v	inflame	7	5.3	3.96	fire up	0	7	0.0	0	0	0	2
oewn-01213301-v	handle	6	5.24	3.96	field	2	6	0.33	0	0	0	5
oewn-01715824-v	film	4	5.2	3.96	film	0	4	0.0	0	0	0	3
oewn-01449876-v	press	17	5.16	3.96	press	1	18	0.06	0	0	0	7
oewn-01817635-v	exult	7	5.08	3.96	walk on air	3	7	0.43	0	0	0	2
oewn-01525056-v	wind	12	5.04	3.96	ball	0	12	0.0	0	0	0	6
oewn-01849662-v	travel	9	5.0	3.96	travel	0	10	0.0	0	0	0	7
oewn-01967949-v	jump	25	4.92	3.96	spring	0	30	0.0	0	0	0	16
oewn-00689827-v	distrust	4	4.9	3.96	doubt	1	4	0.25	0	0	0	2
oewn-02551772-v	honor	11	4.9	3.96	drink	6	11	0.55	0	0	0	4
oewn-01810076-v	brace	4	4.71	3.96	steel	4	4	1.0	0	0	0	2
oewn-02347128-v	supplement	6	4.64	3.96	fill out	2	6	0.33	0	0	0	4
oewn-00882499-v	fawn	11	4.58	3.96	court favor	0	11	0.0	0	0	0	2
oewn-02730292-v	relate	6	4.51	3.96	tie in	2	6	0.33	0	0	0	5
oewn-00871877-v	warn	9	4.33	3.96	alert	2	9	0.22	0	0	0	5
oewn-00286768-v	stain	7	4.14	3.96	tattoo	0	7	0.0	0	0	0	6
oewn-00758383-v	claim	8	6.08	3.95	make out	0	9	0.0	0	0	0	7
oewn-02396945-v	delegate	24	5.71	3.95	place	11	29	0.38	0	0	0	15
oewn-01146304-v	hunt	23	5.49	3.95	run	0	25	0.0	0	0	0	19
oewn-00313162-v	darken	7	5.46	3.95	black out	3	7	0.43	0	0	0	4
oewn-02516039-v	control	22	5.4	3.95	control	2	23	0.09	0	0	0	10
oewn-01886807-v	weave	6	4.84	3.95	wind	0	6	0.0	0	0	0	2
oewn-01285148-v	hollow	19	4.81	3.95	draw in	0	19	0.0	0	0	0	11
oewn-02673287-v	conflict	4	4.64	3.95	conflict	0	4	0.0	0	0	0	2
oewn-00005815-v	cough	5	4.3	3.95	clear the throat	0	5	0.0	0	0	0	3
oewn-01850262-v	voyage	5	4.22	3.95	cruise	0	5	0.0	0	0	0	3
oewn-00145958-v	change state	171	6.28	3.94	get	16	180	0.09	0	0	1	73
oewn-02070867-v	run	30	6.03	3.94	well out	0	31	0.0	0	0	0	15
oewn-01663142-v	shape	32	5.96	3.94	work	5	37	0.14	0	0	0	23
oewn-00436806-v	roll up	8	5.92	3.94	take in	0	8	0.0	0	0	0	6
oewn-01779085-v	love	8	5.82	3.94	love	3	9	0.33	0	0	0	6
oewn-02271905-v	spend	35	5.81	3.94	use	2	41	0.05	0	0	0	15
oewn-02289796-v	refund	7	5.71	3.94	give back	0	7	0.0	0	0	0	3
oewn-00075867-v	tire	12	5.49	3.94	run down	0	12	0.0	0	0	0	3
oewn-02196212-v	season	12	5.48	3.94	season	3	12	0.25	0	0	0	7
oewn-02291049-v	locate	5	5.32	3.94	turn up	0	5	0.0	0	0	0	3
oewn-02174335-v	listen	12	5.23	3.94	hear out	4	13	0.31	0	0	0	6
oewn-02564777-v	ruin	4	5.18	3.94	break	3	4	0.75	0	0	0	4
oewn-01906776-v	float	7	4.62	3.94	stream	0	7	0.0	0	0	0	4
oewn-02174871-v	attend	6	4.6	3.94	hang	0	6	0.0	0	0	0	2
oewn-00777876-v	oppose	4	4.53	3.94	contest	0	4	0.0	0	0	0	2
oewn-01219086-v	clasp	5	4.16	3.94	embrace	4	5	0.8	0	0	0	2
oewn-02197016-v	zest	5	4.14	3.94	pepper	0	5	0.0	0	0	0	3
oewn-00920843-v	determine	22	5.76	3.93	find	5	22	0.23	0	0	0	11
oewn-02420961-v	busy	7	5.61	3.93	play around	2	7	0.29	0	0	0	3
oewn-00144670-v	form	18	5.51	3.93	head	0	18	0.0	0	0	0	12
oewn-00815640-v	hash out	29	5.42	3.93	talk over	0	32	0.0	0	0	0	13
oewn-01227308-v	operate	15	5.4	3.93	control	0	15	0.0	0	0	0	11
oewn-02635337-v	obviate	11	5.36	3.93	close out	0	11	0.0	0	0	0	3
oewn-00355288-v	check	5	5.31	3.93	check	0	5	0.0	0	0	0	2
oewn-02453050-v	form	11	5.31	3.93	form	0	11	0.0	0	0	0	7
oewn-01958986-v	dispatch	5	5.11	3.93	send off	0	5	0.0	0	0	0	3
oewn-01534530-v	impress	5	4.76	3.93	boss	0	6	0.0	0	0	0	3
oewn-00105308-v	joke	5	4.68	3.93	joke	2	5	0.4	0	0	0	2
oewn-01486416-v	pack	5	4.66	3.93	pack	0	5	0.0	0	0	0	2
oewn-01487029-v	bunch	5	4.57	3.93	bunch	0	5	0.0	0	0	0	2
oewn-01445640-v	bore	5	4.09	3.93	drill	0	5	0.0	0	0	0	4
oewn-01818782-v	comfort	16	5.92	3.92	still	4	17	0.24	0	0	0	3
oewn-00474948-v	polish	12	5.88	3.92	down	6	12	0.5	0	0	0	3
oewn-01335412-v	cover	96	5.66	3.92	put on	2	105	0.02	0	0	0	84
oewn-00832422-v	lecture	4	5.42	3.92	talk	0	4	0.0	0	0	0	2
oewn-02644022-v	wait	25	5.35	3.92	wait	0	26	0.0	0	0	0	5
oewn-01694189-v	draw	21	5.31	3.92	check	0	21	0.0	0	0	0	14
oewn-01313320-v	excavate	6	5.13	3.92	drive	0	6	0.0	0	0	0	3
oewn-00832735-v	instruct	5	4.91	3.92	direct	0	5	0.0	0	0	0	3
oewn-01576722-v	shred	4	4.35	3.92	tear up	3	4	0.75	0	0	0	2
oewn-00861956-v	applaud	5	4.06	3.92	cheer	4	5	0.8	0	0	1	3
oewn-01775456-v	feel	77	6.41	3.91	like	55	81	0.68	0	0	0	40
oewn-01649143-v	cause	31	6.35	3.91	do	0	32	0.0	0	0	0	11
oewn-02228837-v	get rid of	50	5.93	3.91	work off	0	50	0.0	0	0	0	31
oewn-02134989-v	look	34	5.81	3.91	have a look	6	35	0.17	0	0	10	21
oewn-02392628-v	educate	9	5.71	3.91	school	2	9	0.22	0	0	0	5
oewn-02142175-v	disclose	4	5.45	3.91	face	0	6	0.0	0	0	0	3
oewn-02403605-v	ennoble	8	5.1	3.91	lord	2	8	0.25	0	0	0	4
oewn-01637684-v	think up	12	6.08	3.9	make up	5	12	0.42	0	0	0	3
oewn-00276406-v	regularize	4	5.99	3.9	even	0	4	0.0	0	0	0	2
oewn-02420169-v	work at	4	5.96	3.9	work at	0	4	0.0	0	0	0	2
oewn-00954556-v	tell	45	5.71	3.9	give	0	45	0.0	0	0	0	10
oewn-02648041-v	delay	20	5.66	3.9	put off	0	20	0.0	0	0	0	4
oewn-00994073-v	gesticulate	26	5.66	3.9	put out	0	28	0.0	0	0	0	14
oewn-01466592-v	arrange	52	5.59	3.9	set	0	56	0.0	0	0	0	34
oewn-02445887-v	control	40	5.56	3.9	care	1	42	0.02	0	0	0	19
oewn-02506551-v	hear	4	5.5	3.9	try	0	4	0.0	0	0	0	2
oewn-01348685-v	open	21	5.48	3.9	open	0	21	0.0	0	0	0	13
oewn-02439823-v	join	19	5.46	3.9	get together	0	19	0.0	0	0	0	10
oewn-01471205-v	eject	12	5.32	3.9	turn out	1	13	0.08	0	0	0	6
oewn-00615748-v	abandon	9	5.08	3.9	walk out	4	9	0.44	0	0	0	5
oewn-00681308-v	choose	8	4.91	3.9	choose	5	8	0.62	0	0	0	3
oewn-01444129-v	pierce	13	4.76	3.9	stick	0	14	0.0	0	0	0	9
oewn-01492646-v	load	12	4.66	3.9	pack	0	12	0.0	0	0	0	6
oewn-00856102-v	deceive	23	5.92	3.89	take in	12	23	0.52	0	0	0	5
oewn-00430013-v	reduce	23	5.62	3.89	take away	1	23	0.04	0	0	0	14
oewn-01323662-v	snip	14	5.57	3.89	top	1	14	0.07	0	0	0	5
oewn-00441241-v	check	6	5.33	3.89	stay	0	7	0.0	0	0	0	3
oewn-02512195-v	compel	18	5.23	3.89	force	6	20	0.3	0	0	0	9
oewn-01780648-v	dislike	5	5.11	3.89	hate	4	5	0.8	0	0	0	4
oewn-01531609-v	implant	9	4.89	3.89	plant	0	9	0.0	0	0	0	4
