family_id	head	size	book_hits	raw_hits	book_members	peak_word	charged	labelled	charged_pct	pos_ct	neg_ct	contrast	held	done	eligible
oewn-02049739-v	rotate	10	13	73	2	whirl	0	10	0.0	0	0	0	0	0	0
oewn-00464691-v	flatten	7	13	191	2	roll	0	7	0.0	0	0	0	0	0	0
oewn-01458495-v	heave	7	13	82	2	heave	0	7	0.0	0	0	0	0	0	0
oewn-01770804-v	retire	7	13	132	4	retire	0	7	0.0	0	0	0	0	0	0
oewn-00239753-v	oxidize	6	13	101	1	breathe	0	6	0.0	0	0	0	0	0	0
oewn-00390309-v	enfeeble	6	13	83	5	waste	0	6	0.0	0	0	0	0	0	0
oewn-01303637-v	restrain	6	13	44	5	restrain	0	6	0.0	0	0	0	0	0	0
oewn-02669219-v	contradict	6	13	462	4	break	3	6	0.5	0	3	0	0	0	0
oewn-00479148-v	snuff out	5	13	90	4	put out	0	5	0.0	0	0	0	0	0	0
oewn-01027611-v	slip in	5	13	36	3	insert	4	5	0.8	0	4	0	0	0	0
oewn-01747665-v	model	5	13	58	3	scale	0	5	0.0	0	0	0	0	0	0
oewn-02291049-v	locate	5	13	75	4	nail	0	5	0.0	0	0	0	0	0	0
oewn-00301542-v	qualify	4	13	67	2	dispose	1	4	0.25	1	0	0	0	0	0
oewn-00562167-v	cut	4	13	268	4	cut	0	4	0.0	0	0	0	0	0	0
oewn-01149384-v	fence	4	13	79	3	fence	0	4	0.0	0	0	0	0	0	0
oewn-01251346-v	shave	4	13	55	4	shave	0	4	0.0	0	0	0	0	0	0
oewn-01539132-v	wash	4	13	76	3	wash	0	4	0.0	0	0	0	0	0	0
oewn-02165374-v	glow	4	13	71	2	glow	0	4	0.0	0	0	0	0	0	0
oewn-02433334-v	adjourn	4	13	130	3	retire	1	4	0.25	0	1	0	0	0	0
oewn-02507686-v	suspend	4	13	56	3	suspend	2	4	0.5	0	2	0	0	0	0
oewn-00282836-v	discolor	15	12	12	2	sallow	0	15	0.0	0	0	0	0	0	0
oewn-00893457-v	guarantee	8	12	150	6	cover	5	8	0.62	2	3	1	0	0	0
oewn-01629175-v	compose	8	12	65	4	compose	0	8	0.0	0	0	0	0	0	0
oewn-00851012-v	mock	7	12	22	6	mock	2	7	0.29	0	2	0	0	0	0
oewn-01781934-v	idolize	7	12	32	3	worship	0	7	0.0	0	0	0	0	0	0
oewn-01947577-v	soar	7	12	52	4	billow	0	7	0.0	0	0	0	0	0	0
oewn-00022092-v	bring to	6	12	35	3	revive	0	6	0.0	0	0	0	0	0	0
oewn-00204753-v	slip	6	12	120	3	slip	6	6	1.0	0	6	0	0	0	0
oewn-00443222-v	gasify	6	12	24	1	sublime	0	6	0.0	0	0	0	0	0	0
oewn-00764523-v	negociate	6	12	77	2	treat	0	6	0.0	0	0	0	0	0	0
oewn-01441318-v	serve	6	12	147	4	serve	0	6	0.0	0	0	0	0	0	0
oewn-00707283-v	draw a bead on	5	12	27	2	aim	1	5	0.2	1	0	0	0	0	0
oewn-00924409-v	signalize	5	12	60	1	distinguish	5	5	1.0	5	0	0	0	0	0
oewn-01311803-v	scratch	5	12	67	3	scratch	0	5	0.0	0	0	0	0	0	0
oewn-01670222-v	sew	5	12	27	3	sew	0	5	0.0	0	0	0	0	0	0
oewn-02074802-v	trickle	5	12	14	4	trickle	0	5	0.0	0	0	0	0	0	0
oewn-02660511-v	inhabit	5	12	36	5	inhabit	0	5	0.0	0	0	0	0	0	0
oewn-00331375-v	break up	4	12	76	3	scatter	0	4	0.0	0	0	0	0	0	0
oewn-00464382-v	flatten	4	12	140	2	press	0	4	0.0	0	0	0	0	0	0
oewn-00477675-v	deform	4	12	94	4	strain	0	4	0.0	0	0	0	0	0	0
oewn-01029517-v	decree	4	12	30	4	decree	0	4	0.0	0	0	0	0	0	0
oewn-01455157-v	pluck	4	12	123	2	pick	0	4	0.0	0	0	0	0	0	0
oewn-01748949-v	format	4	12	81	2	arrange	0	4	0.0	0	0	0	0	0	0
oewn-01826198-v	commiserate	4	12	24	4	sympathise	1	4	0.25	0	1	0	0	0	0
oewn-02384895-v	retire	4	12	129	2	retire	0	4	0.0	0	0	0	0	0	0
oewn-02577166-v	trespass	4	12	461	4	break	0	4	0.0	0	0	0	0	0	0
oewn-02739209-v	shine	4	12	78	3	shine	4	4	1.0	4	0	0	0	0	0
oewn-00026378-v	relax	11	11	33	6	relax	1	11	0.09	0	1	0	0	0	0
oewn-01371262-v	straighten	10	11	77	4	extend	2	10	0.2	2	0	0	0	0	0
oewn-00486949-v	follow through	8	11	28	6	implement	0	8	0.0	0	0	0	0	0	0
oewn-02022376-v	intrude	8	11	76	4	bother	4	8	0.5	0	4	0	0	0	0
oewn-02077642-v	abscond	8	11	69	4	bolt	1	8	0.12	0	1	0	0	0	0
oewn-01488139-v	unpack	7	11	56	5	get out	1	7	0.14	1	0	0	0	0	0
oewn-02146446-v	flaunt	7	11	67	2	flash	0	7	0.0	0	0	0	0	0	0
oewn-02283675-v	profit	7	11	23	2	profit	0	7	0.0	0	0	0	0	0	0
oewn-00209582-v	decompose	6	11	107	6	crack	0	6	0.0	0	0	0	0	0	0
oewn-00380111-v	char	6	11	37	4	scorch	0	6	0.0	0	0	0	0	0	0
oewn-01058906-v	jam	6	11	94	2	jam	0	6	0.0	0	0	0	0	0	0
oewn-01391983-v	compress	6	11	65	3	pack	0	6	0.0	0	0	0	0	0	0
oewn-01660937-v	jumble	6	11	48	5	confuse	6	6	1.0	0	6	0	0	0	0
oewn-02163627-v	orient	6	11	53	3	guide	0	6	0.0	0	0	0	0	0	0
oewn-00040659-v	make up	5	11	41	3	make up	0	5	0.0	0	0	0	0	0	0
oewn-01243284-v	brush	5	11	62	5	brush	0	5	0.0	0	0	0	0	0	0
oewn-01387406-v	scrape	5	11	90	3	come up	0	5	0.0	0	0	0	0	0	0
oewn-00171865-v	build up	4	11	220	3	settle	0	4	0.0	0	0	0	0	0	0
oewn-00858260-v	condemn	4	11	61	3	condemn	1	4	0.25	0	1	0	0	0	0
oewn-01534053-v	emboss	4	11	59	3	block	0	4	0.0	0	0	0	0	0	0
oewn-00958437-v	embroider	10	10	29	7	pad	1	10	0.1	1	0	0	0	0	0
oewn-01100154-v	discharge	10	10	42	2	discharge	0	10	0.0	0	0	0	0	0	0
oewn-00038078-v	comb	8	10	41	4	tease	3	8	0.38	3	0	0	0	0	0
oewn-00171599-v	enrich	8	10	71	5	choke	1	8	0.12	1	0	0	0	0	0
oewn-01429911-v	fornicate	7	10	89	2	swing	1	7	0.14	0	1	0	0	0	0
oewn-01543237-v	sorb	7	10	106	4	absorb	0	7	0.0	0	0	0	0	0	0
oewn-02404473-v	demote	7	10	470	3	break	5	7	0.71	0	5	0	0	0	0
oewn-02672590-v	oppose	7	10	49	4	oppose	0	7	0.0	0	0	0	0	0	0
oewn-00024807-v	freshen	6	10	36	4	refresh	0	6	0.0	0	0	0	0	0	0
oewn-00060248-v	alter	6	10	52	1	alter	0	6	0.0	0	0	0	0	0	0
oewn-00961859-v	translate	6	10	106	4	render	1	6	0.17	0	1	0	0	0	0
oewn-01269662-v	pave	6	10	12	3	pave	0	6	0.0	0	0	0	0	0	0
oewn-01919358-v	transit	6	10	234	4	cut	0	6	0.0	0	0	0	0	0	0
oewn-02194160-v	listen in	6	10	43	4	tap	2	6	0.33	0	2	0	0	0	0
oewn-00030640-v	break down	5	10	40	4	go over	2	5	0.4	0	2	0	0	0	0
oewn-00414801-v	settle	5	10	205	2	settle	0	5	0.0	0	0	0	0	0	0
oewn-00437832-v	vary	5	10	34	4	vary	0	5	0.0	0	0	0	0	0	0
oewn-00891076-v	undertake	5	10	47	2	undertake	2	5	0.4	0	2	0	0	0	0
oewn-01118003-v	surrender	5	10	50	4	give up	0	5	0.0	0	0	0	0	0	0
oewn-01353381-v	contort	5	10	42	3	wring	0	5	0.0	0	0	0	0	0	0
oewn-01510546-v	pelt	5	10	22	3	egg	0	5	0.0	0	0	0	0	0	0
oewn-01787700-v	faze	5	10	10	3	unsettle	4	5	0.8	4	0	0	0	0	0
oewn-01972282-v	chute	5	10	134	2	jump	0	5	0.0	0	0	0	0	0	0
oewn-02711906-v	hover	5	10	43	4	hover	1	5	0.2	1	0	0	0	0	0
oewn-00229706-v	distill	4	10	35	3	extract	0	4	0.0	0	0	0	0	0	0
oewn-00394655-v	get used to	4	10	25	3	adapt	0	4	0.0	0	0	0	0	0	0
oewn-00438078-v	diversify	4	10	36	4	vary	0	4	0.0	0	0	0	0	0	0
oewn-00558293-v	swing	4	10	101	4	swing	1	4	0.25	1	0	0	0	0	0
oewn-01188514-v	feast	4	10	25	2	feast	0	4	0.0	0	0	0	0	0	0
oewn-01581670-v	ladle	4	10	27	3	slop	1	4	0.25	0	1	0	0	0	0
oewn-01757596-v	create	4	10	68	3	create	0	4	0.0	0	0	0	0	0	0
oewn-01786037-v	panic	4	10	17	2	panic	1	4	0.25	0	1	0	0	0	0
oewn-01791641-v	madden	4	10	25	3	madden	2	4	0.5	2	0	0	0	0	0
oewn-01924925-v	hike	4	10	71	2	pack	1	4	0.25	0	1	0	0	0	0
oewn-02311261-v	raise	4	10	270	1	raise	0	4	0.0	0	0	0	0	0	0
oewn-02432181-v	abolish	4	10	22	3	get rid of	0	4	0.0	0	0	0	0	0	0
oewn-02524849-v	pose	4	10	37	2	pose	2	4	0.5	0	2	0	0	0	0
oewn-00021058-v	anesthetize	13	9	85	4	freeze	0	13	0.0	0	0	0	0	0	0
oewn-00444939-v	liquefy	13	9	45	6	melt	0	13	0.0	0	0	0	0	0	0
oewn-02130106-v	odorize	12	9	24	3	scent	6	12	0.5	0	6	0	0	0	0
oewn-00237442-v	restrict	10	9	43	7	control	2	10	0.2	0	2	0	0	0	0
oewn-01913390-v	overturn	8	9	17	3	turn over	0	8	0.0	0	0	0	0	0	0
oewn-02466737-v	vote	7	9	25	3	vote	2	7	0.29	0	2	0	0	0	0
oewn-02486512-v	outlaw	7	9	11	2	outlaw	0	7	0.0	0	0	0	0	0	0
oewn-02549304-v	sabotage	7	9	34	3	weaken	0	7	0.0	0	0	0	0	0	0
oewn-01315031-v	scoop	6	9	60	3	dip	0	6	0.0	0	0	0	0	0	0
oewn-01645979-v	introduce	6	9	82	3	introduce	0	6	0.0	0	0	0	0	0	0
oewn-02410394-v	depose	6	9	20	4	overthrow	0	6	0.0	0	0	0	0	0	0
oewn-00203575-v	pervert	5	9	30	4	abuse	4	5	0.8	1	3	1	0	0	0
oewn-00514573-v	background	5	9	9	1	background	4	5	0.8	3	1	1	0	0	0
oewn-00863593-v	applaud	5	9	50	4	clap	0	5	0.0	0	0	0	0	0	0
oewn-01301854-v	cut off	5	9	29	2	cut off	0	5	0.0	0	0	0	0	0	0
oewn-01465097-v	blend	5	9	22	2	blend	0	5	0.0	0	0	0	0	0	0
oewn-02127889-v	prick	5	9	58	3	prick	5	5	1.0	0	5	0	0	0	0
oewn-02574914-v	overdo	5	9	13	3	exaggerate	1	5	0.2	1	0	0	0	0	0
oewn-02656647-v	reside	5	9	24	2	reside	0	5	0.0	0	0	0	0	0	0
oewn-02767330-v	kindle	5	9	22	4	kindle	0	5	0.0	0	0	0	0	0	0
oewn-00154586-v	enlarge	4	9	46	3	expand	0	4	0.0	0	0	0	0	0	0
oewn-01217350-v	take in	4	9	40	4	take in	0	4	0.0	0	0	0	0	0	0
oewn-01714340-v	cast	4	9	91	1	cast	0	4	0.0	0	0	0	0	0	0
oewn-02771422-v	absorb	4	9	82	3	absorb	0	4	0.0	0	0	0	0	0	0
oewn-01134328-v	bombard	19	8	61	3	blast	1	19	0.05	0	1	0	0	0	0
oewn-00940278-v	rede	13	8	31	6	comment	2	13	0.15	2	0	0	0	0	0
oewn-01469362-v	disarrange	10	8	32	4	tangle	6	10	0.6	4	2	1	0	0	0
oewn-01706373-v	verse	10	8	17	2	verse	2	10	0.2	0	2	0	0	0	0
oewn-00995937-v	encode	8	8	19	4	cipher	0	8	0.0	0	0	0	0	0	0
oewn-01316583-v	excavate	8	8	25	5	turn up	0	8	0.0	0	0	0	0	0	0
oewn-00086072-v	inject	7	8	149	2	shoot	0	7	0.0	0	0	0	0	0	0
oewn-00704539-v	predetermine	7	8	9	3	predestinate	3	7	0.43	3	0	0	0	0	0
oewn-00990060-v	represent	7	8	68	4	represent	2	7	0.29	2	0	0	0	0	0
oewn-01752992-v	print	7	8	34	2	print	0	7	0.0	0	0	0	0	0	0
oewn-01838427-v	stand still	7	8	36	4	freeze	4	7	0.57	0	4	0	0	0	0
oewn-00251950-v	evolve	6	8	39	3	derive	0	6	0.0	0	0	0	0	0	0
oewn-00270026-v	immobilize	6	8	19	4	stun	4	6	0.67	0	4	0	0	0	0
oewn-00977934-v	advertise	6	8	15	2	advertise	1	6	0.17	0	1	0	0	0	0
oewn-02264636-v	dicker	6	8	14	3	bargain	0	6	0.0	0	0	0	0	0	0
oewn-02522868-v	misbehave	6	8	16	4	misconduct	6	6	1.0	1	5	1	0	0	0
oewn-00304246-v	widen	5	8	23	4	flare	0	5	0.0	0	0	0	0	0	0
oewn-00381095-v	permute	5	8	83	3	represent	0	5	0.0	0	0	0	0	0	0
oewn-01559354-v	cleave	5	8	34	4	split	0	5	0.0	0	0	0	0	0	0
oewn-01598751-v	weld	5	8	16	1	weld	0	5	0.0	0	0	0	0	0	0
oewn-01693274-v	delineate	5	8	19	3	outline	0	5	0.0	0	0	0	0	0	0
oewn-02328282-v	stock	5	8	49	2	stock	1	5	0.2	0	1	0	0	0	0
oewn-02674312-v	violate	5	8	446	2	break	3	5	0.6	0	3	0	0	0	0
oewn-00088465-v	infect	4	8	21	3	taint	0	4	0.0	0	0	0	0	0	0
oewn-00210685-v	spoil	4	8	42	4	spoil	2	4	0.5	0	2	0	0	0	0
oewn-00256275-v	soften	4	8	47	2	soften	1	4	0.25	0	1	0	0	0	0
oewn-00257003-v	balloon	4	8	30	3	billow	3	4	0.75	3	0	0	0	0	0
oewn-00274762-v	corrode	4	8	37	3	fret	2	4	0.5	0	2	0	0	0	0
oewn-01232914-v	stab	4	8	36	4	prick	0	4	0.0	0	0	0	0	0	0
oewn-01243078-v	graze	4	8	42	4	shave	0	4	0.0	0	0	0	0	0	0
oewn-01260655-v	chop	4	8	30	3	chop	0	4	0.0	0	0	0	0	0	0
oewn-01566505-v	partition	4	8	65	2	pound	0	4	0.0	0	0	0	0	0	0
oewn-01884666-v	beat	4	8	155	2	beat	0	4	0.0	0	0	0	0	0	0
oewn-02219783-v	withhold	4	8	25	3	dock	0	4	0.0	0	0	0	0	0	0
oewn-02480203-v	covenant	4	8	39	2	confirm	0	4	0.0	0	0	0	0	0	0
oewn-02616880-v	turn out	4	8	77	4	come out	0	4	0.0	0	0	0	0	0	0
oewn-02619895-v	cut	4	8	234	2	cut	0	4	0.0	0	0	0	0	0	0
oewn-02673287-v	conflict	4	8	21	3	conflict	0	4	0.0	0	0	0	0	0	0
oewn-01376685-v	spatter	11	7	28	7	splash	4	11	0.36	0	4	0	0	0	0
oewn-02017423-v	displace	11	7	37	8	transfer	0	11	0.0	0	0	0	0	0	0
oewn-00376777-v	dissolve	10	7	37	3	melt	0	10	0.0	0	0	0	0	0	0
oewn-00607730-v	drill	8	7	13	4	drill	0	8	0.0	0	0	0	0	0	0
oewn-01943033-v	sled	8	7	29	2	bob	0	8	0.0	0	0	0	0	0	0
oewn-02469127-v	fiddle	8	7	20	5	slack	2	8	0.25	0	2	0	0	0	0
oewn-02689663-v	discontinue	8	7	23	4	expire	0	8	0.0	0	0	0	0	0	0
oewn-00673109-v	misjudge	7	7	7	3	overrate	1	7	0.14	0	1	0	0	0	0
oewn-01374421-v	kick	7	7	46	1	kick	0	7	0.0	0	0	0	0	0	0
oewn-02723706-v	cancel	7	7	38	3	set off	0	7	0.0	0	0	0	0	0	0
oewn-01711165-v	harmonize	6	7	42	3	realise	0	6	0.0	0	0	0	0	0	0
oewn-02538948-v	check	6	7	81	3	check	2	6	0.33	2	0	0	0	0	0
oewn-00892737-v	cover	5	7	136	2	cover	3	5	0.6	0	3	0	0	0	0
oewn-00928673-v	prophesy	5	7	19	3	enlighten	2	5	0.4	2	0	0	0	0	0
oewn-01203572-v	trip	5	7	40	3	trip	4	5	0.8	4	0	0	0	0	0
oewn-01536230-v	houseclean	5	7	71	1	clean	0	5	0.0	0	0	0	0	0	0
oewn-02312527-v	tax	5	7	19	2	tax	1	5	0.2	0	1	0	0	0	0
oewn-02357015-v	liquidate	5	7	136	2	lift	0	5	0.0	0	0	0	0	0	0
oewn-00230459-v	enhance	4	7	13	3	enhance	1	4	0.25	1	0	0	0	0	0
oewn-00252501-v	derive	4	7	34	1	derive	0	4	0.0	0	0	0	0	0	0
oewn-00660783-v	reorder	4	7	29	2	reverse	0	4	0.0	0	0	0	0	0	0
oewn-00838967-v	pose	4	7	33	4	pose	3	4	0.75	0	3	0	0	0	0
oewn-00854877-v	debunk	4	7	57	2	expose	2	4	0.5	2	0	0	0	0	0
oewn-01271572-v	varnish	4	7	36	2	seal	0	4	0.0	0	0	0	0	0	0
oewn-01358741-v	disconnect	4	7	19	2	detach	0	4	0.0	0	0	0	0	0	0
oewn-01475437-v	scramble	4	7	50	3	tumble	0	4	0.0	0	0	0	0	0	0
oewn-02282906-v	plagiarize	4	7	135	2	lift	4	4	1.0	0	4	0	0	1	0
oewn-02591135-v	agitate	4	7	43	2	agitate	1	4	0.25	0	1	0	0	0	0
oewn-02680690-v	imitate	4	7	19	4	imitate	2	4	0.5	1	1	1	0	0	0
oewn-02703792-v	characterize	4	7	24	3	define	1	4	0.25	1	0	0	0	0	0
oewn-01538034-v	wash	17	6	59	4	wash	1	17	0.06	1	0	0	0	0	0
oewn-01471205-v	eject	13	6	40	5	exclude	1	13	0.08	0	1	0	0	0	0
oewn-00326129-v	fry	9	6	15	2	fry	0	9	0.0	0	0	0	0	0	0
oewn-02406951-v	oust	9	6	14	5	depose	0	9	0.0	0	0	0	0	0	0
oewn-00245511-v	digest	8	6	31	4	concentrate	0	8	0.0	0	0	0	0	0	0
oewn-00645135-v	analyze	8	6	23	4	break down	0	8	0.0	0	0	0	0	0	0
oewn-00997883-v	rewrite	8	6	17	4	decipher	0	8	0.0	0	0	0	0	0	0
oewn-01463957-v	compound	8	6	34	3	combine	0	8	0.0	0	0	0	0	0	0
oewn-01551500-v	erase	8	6	16	5	efface	0	8	0.0	0	0	0	0	0	0
oewn-00218382-v	moisten	7	6	55	3	wash	0	7	0.0	0	0	0	0	0	0
oewn-00535917-v	redden	7	6	18	1	redden	0	7	0.0	0	0	0	0	0	0
oewn-01395993-v	wipe up	6	6	14	3	mop	0	6	0.0	0	0	0	0	0	0
oewn-00091720-v	disable	5	6	12	3	invalid	5	5	1.0	0	5	0	0	0	0
oewn-00549346-v	erupt	5	6	59	2	come out	0	5	0.0	0	0	0	0	0	0
oewn-00603650-v	absorb	5	6	56	4	absorb	5	5	1.0	5	0	0	0	0	0
oewn-00606481-v	indoctrinate	5	6	30	2	inspire	1	5	0.2	0	1	0	0	0	0
oewn-00989377-v	represent	5	6	64	2	represent	1	5	0.2	1	0	0	0	0	0
oewn-01538956-v	rinse	5	6	37	4	flush	0	5	0.0	0	0	0	0	0	0
oewn-01542421-v	absorb	5	6	38	4	absorb	0	5	0.0	0	0	0	0	0	0
oewn-01677367-v	loop	5	6	51	4	hook	0	5	0.0	0	0	0	0	0	0
oewn-02254549-v	compensate	5	6	16	2	recompense	0	5	0.0	0	0	0	0	0	0
oewn-00098938-v	heal	4	6	17	1	heal	2	4	0.5	1	1	1	0	0	0
oewn-00299025-v	gear	4	6	51	3	pitch	2	4	0.5	2	0	0	0	0	0
oewn-00333645-v	partition	4	6	11	2	zone	0	4	0.0	0	0	0	0	0	0
oewn-00391513-v	stifle	4	6	47	4	choke	0	4	0.0	0	0	0	0	0	0
oewn-00393290-v	sharpen	4	6	35	3	heighten	0	4	0.0	0	0	0	0	0	0
oewn-00455823-v	flush	4	6	31	2	flush	0	4	0.0	0	0	0	0	0	0
oewn-01164263-v	work through	4	6	18	2	go through	0	4	0.0	0	0	0	0	0	0
oewn-01217161-v	bring out	4	6	40	2	get out	0	4	0.0	0	0	0	0	0	0
oewn-01387824-v	aggregate	4	6	30	2	combine	0	4	0.0	0	0	0	0	0	0
oewn-01869369-v	bob	4	6	29	2	bob	0	4	0.0	0	0	0	0	0	0
oewn-01871802-v	roll over	4	6	38	3	tumble	0	4	0.0	0	0	0	0	0	0
oewn-01955135-v	freight	4	6	12	2	freight	0	4	0.0	0	0	0	0	0	0
oewn-02267085-v	award	4	6	35	2	grant	0	4	0.0	0	0	0	0	0	0
oewn-01436911-v	take away	10	5	19	3	take away	0	10	0.0	0	0	0	0	0	0
oewn-01466149-v	disentangle	9	5	32	4	tease	0	9	0.0	0	0	0	0	0	0
oewn-00060604-v	emasculate	8	5	219	1	cut	0	8	0.0	0	0	0	0	0	0
oewn-00317569-v	shorten	8	5	23	6	shorten	3	8	0.38	3	0	0	0	0	0
oewn-01060096-v	crunch	7	5	16	4	crunch	0	7	0.0	0	0	0	0	0	0
oewn-00307505-v	explode	6	5	35	3	set off	0	6	0.0	0	0	0	0	0	0
oewn-00708804-v	conspire	6	5	13	2	conjure	0	6	0.0	0	0	0	0	0	0
oewn-01460583-v	percolate	6	5	13	4	sink in	0	6	0.0	0	0	0	0	0	0
oewn-01599566-v	comb	6	5	15	1	comb	3	6	0.5	3	0	0	0	0	0
oewn-02421408-v	collaborate	6	5	12	2	go along	3	6	0.5	0	3	0	0	0	0
oewn-02514936-v	restrict	6	5	29	3	control	0	6	0.0	0	0	0	0	0	0
oewn-00050171-v	take off	5	5	17	3	take off	2	5	0.4	1	1	1	0	0	0
oewn-00211164-v	mold	5	5	20	3	mould	2	5	0.4	0	2	0	0	0	0
oewn-00265272-v	inflate	5	5	28	4	expand	0	5	0.0	0	0	0	0	0	0
oewn-01053236-v	declaim	5	5	19	3	recite	2	5	0.4	2	0	0	0	0	0
oewn-01526611-v	unwind	5	5	24	3	straighten	0	5	0.0	0	0	0	0	0	0
oewn-02057114-v	pass through	5	5	15	4	pass through	0	5	0.0	0	0	0	0	0	0
oewn-02407551-v	overthrow	5	5	11	2	overthrow	0	5	0.0	0	0	0	0	0	0
oewn-00208136-v	degrade	4	5	12	2	degrade	0	4	0.0	0	0	0	0	0	0
oewn-00240207-v	oxidise	4	5	16	1	rust	0	4	0.0	0	0	0	0	0	0
oewn-00275523-v	erode	4	5	68	2	wash	0	4	0.0	0	0	0	0	0	0
oewn-00291064-v	escalate	4	5	17	3	intensify	0	4	0.0	0	0	0	0	0	0
oewn-00556524-v	shift	4	5	48	3	shift	0	4	0.0	0	0	0	0	0	0
oewn-00910930-v	patronize	4	5	18	4	condescend	0	4	0.0	0	0	0	0	0	0
oewn-01144038-v	angle	4	5	26	1	angle	0	4	0.0	0	0	0	0	0	0
oewn-01175702-v	nosh	4	5	14	3	graze	0	4	0.0	0	0	0	0	0	0
oewn-01553002-v	dissect	4	5	8	2	dissect	0	4	0.0	0	0	0	0	0	0
oewn-01598181-v	solder	4	5	5	1	solder	0	4	0.0	0	0	0	0	0	0
oewn-01609126-v	fortify	4	5	15	4	fortify	0	4	0.0	0	0	0	0	0	0
oewn-01634293-v	extort	4	5	18	3	pry	2	4	0.5	0	2	0	0	0	0
oewn-01838672-v	freeze	4	5	31	3	freeze	0	4	0.0	0	0	0	0	0	0
oewn-02445635-v	take hold	4	5	6	2	take charge	0	4	0.0	0	0	0	0	0	0
oewn-02509014-v	extradite	4	5	62	1	deliver	0	4	0.0	0	0	0	0	0	0
oewn-02593176-v	dictate	4	5	14	1	dictate	0	4	0.0	0	0	0	0	0	0
oewn-00476114-v	purify	8	4	20	5	refine	0	8	0.0	0	0	0	0	0	0
oewn-02502711-v	liberate	8	4	7	3	liberate	2	8	0.25	2	0	0	0	0	0
oewn-00025647-v	relax	7	4	22	3	relax	7	7	1.0	0	7	0	0	0	0
oewn-00669342-v	disprove	7	4	12	6	explode	6	7	0.86	0	6	0	0	0	0
oewn-00694673-v	idealize	7	4	4	2	deify	0	7	0.0	0	0	0	0	0	0
oewn-00385291-v	reform	6	4	17	5	reform	0	6	0.0	0	0	0	0	0	0
oewn-00418521-v	stiffen	6	4	12	2	petrify	0	6	0.0	0	0	0	0	0	0
oewn-00668804-v	negate	6	4	14	2	contradict	4	6	0.67	0	4	0	0	0	0
oewn-01671502-v	embroider	6	4	7	3	embroider	0	6	0.0	0	0	0	0	0	0
oewn-01908113-v	fall back	6	4	8	1	ebb	0	6	0.0	0	0	0	0	0	0
oewn-02275249-v	mooch	6	4	10	3	sponge	5	6	0.83	5	0	0	0	0	0
oewn-02575977-v	trespass	6	4	10	5	take advantage	0	6	0.0	0	0	0	0	0	0
oewn-00089076-v	disinfect	5	4	7	2	sterilise	2	5	0.4	2	0	0	0	0	0
oewn-00439450-v	decelerate	5	4	24	2	moderate	0	5	0.0	0	0	0	0	0	0
oewn-00635752-v	reconstruct	5	4	13	2	construct	3	5	0.6	3	0	0	0	0	0
oewn-00857615-v	deprecate	5	4	14	3	puncture	0	5	0.0	0	0	0	0	0	0
oewn-01035061-v	comment	5	4	11	1	comment	0	5	0.0	0	0	0	0	0	0
oewn-02220288-v	fund	5	4	38	2	absorb	0	5	0.0	0	0	0	0	0	0
oewn-00191849-v	inactivate	4	4	8	2	paralyse	2	4	0.5	0	2	0	0	0	0
oewn-00360165-v	suffocate	4	4	21	3	stifle	3	4	0.75	0	3	0	0	0	0
oewn-00394859-v	synchronize	4	4	8	1	phase	0	4	0.0	0	0	0	0	0	0
oewn-00422078-v	slacken	4	4	18	3	slacken	0	4	0.0	0	0	0	0	0	0
oewn-00542243-v	expand	4	4	38	4	expand	0	4	0.0	0	0	0	0	0	0
oewn-00676259-v	disapprove	4	4	6	2	disapprove	2	4	0.5	0	2	0	0	0	0
oewn-01025268-v	quote	4	4	11	2	quote	1	4	0.25	0	1	0	0	0	0
oewn-01229439-v	probe	4	4	10	3	probe	0	4	0.0	0	0	0	0	0	0
oewn-01300869-v	affix	4	4	6	3	affix	0	4	0.0	0	0	0	0	0	0
oewn-01705717-v	rhyme	4	4	10	2	rhyme	0	4	0.0	0	0	0	0	0	0
oewn-01751525-v	program	4	4	15	2	hack	0	4	0.0	0	0	0	0	0	0
oewn-01877523-v	push up	4	4	12	1	uplift	0	4	0.0	0	0	0	0	0	0
oewn-02081395-v	expand	4	4	25	2	expand	0	4	0.0	0	0	0	0	0	0
oewn-02400924-v	inaugurate	4	4	8	3	dedicate	0	4	0.0	0	0	0	0	0	0
oewn-02468003-v	vote	4	4	15	1	vote	0	4	0.0	0	0	0	0	0	0
oewn-02724418-v	disagree	4	4	7	2	disagree	4	4	1.0	3	1	1	0	0	0
oewn-00485823-v	get through	8	3	13	3	get through	0	8	0.0	0	0	0	0	0	0
oewn-01024429-v	generalize	8	3	15	2	infer	0	8	0.0	0	0	0	0	0	0
oewn-00250199-v	regress	7	3	8	4	recede	0	7	0.0	0	0	0	0	0	0
oewn-00327574-v	grill	7	3	6	2	broil	0	7	0.0	0	0	0	0	0	0
oewn-01573763-v	strangle	7	3	10	3	strangle	0	7	0.0	0	0	0	0	0	0
oewn-01808562-v	ingratiate	7	3	4	3	play up	6	7	0.86	6	0	0	0	0	0
oewn-00476750-v	purify	6	3	10	3	sanctify	3	6	0.5	3	0	0	0	0	0
oewn-00481900-v	systematize	6	3	7	3	digest	0	6	0.0	0	0	0	0	0	0
oewn-00503838-v	fertilize	6	3	30	2	feed	0	6	0.0	0	0	0	0	0	0
oewn-01331195-v	append	6	3	8	5	tack	0	6	0.0	0	0	0	0	0	0
oewn-02023568-v	intrude on	6	3	7	2	invade	4	6	0.67	0	4	0	0	0	0
